date,open,high,low,close,volume,money
20110429,561.51,561.51,539.9,548.98,50049593.0,911382592.0
20110428,555.87,574.04,553.99,562.14,64895809.0,1215618304.0
20110427,556.19,567.15,545.54,551.49,53270504.0,985540096.0
20110426,543.97,556.5,542.09,555.87,38943064.0,711900608.0
20110425,538.96,551.18,533.32,545.23,35864668.0,646189952.0
20110422,542.72,546.79,534.26,538.33,30666850.0,548689856.0
20110421,548.98,556.19,544.29,546.48,31806222.0,579304640.0
20110420,556.19,559.95,539.9,544.91,48925674.0,891280640.0
20110419,562.45,566.21,553.06,556.19,52577707.0,975147520.0
20110418,563.7,570.28,556.81,569.97,58014896.0,1082013056.0
20110415,549.3,566.84,547.42,565.58,67079415.0,1242600448.0
20110414,557.44,561.51,545.85,548.67,104925065.0,1921868288.0
20110413,511.4,544.29,507.95,544.29,72385124.0,1268537472.0
20110412,514.53,522.36,510.46,513.28,38618173.0,662860224.0
20110411,517.04,528.63,511.4,512.34,56381824.0,974852480.0
20110408,516.41,518.92,510.15,516.72,26811761.0,458985760.0
20110407,511.4,522.99,506.7,517.66,64881087.0,1112314112.0
20110406,498.87,513.9,498.87,511.4,74524386.0,1263488256.0
20110401,482.58,498.24,482.27,497.93,32324047.0,530034240.0
20110331,491.98,494.49,480.39,482.58,21336829.0,345191104.0
20110330,495.11,502.0,491.04,491.98,27507684.0,453620672.0
20110329,491.35,503.57,489.79,495.74,48258736.0,798647424.0
20110328,491.67,499.5,490.1,490.41,36793238.0,605067456.0
20110325,479.45,490.73,478.83,488.22,36086255.0,585086400.0
20110324,482.9,483.21,478.51,479.45,16012496.0,256090880.0
20110323,478.83,484.78,477.57,483.21,22679887.0,363809600.0
20110322,474.75,481.64,469.12,480.39,25194371.0,401085856.0
20110321,473.81,476.63,471.31,472.88,16015761.0,252850944.0
20110318,476.63,476.63,472.25,474.75,14524328.0,229686240.0
20110317,474.44,476.95,470.06,471.0,20726243.0,327039744.0
20110316,475.69,480.08,471.94,478.51,24207567.0,384301440.0
20110315,480.71,483.21,470.68,475.07,28438142.0,451454528.0
20110314,480.08,486.03,479.77,485.4,21799970.0,350756128.0
20110311,485.72,489.16,481.02,481.64,23016686.0,371901344.0
20110310,498.87,498.87,486.97,487.91,30849383.0,504165760.0
20110309,502.0,507.33,501.38,501.69,32364768.0,542959232.0
20110308,503.26,507.01,497.93,500.44,32181261.0,537368704.0
20110307,504.51,510.46,497.31,503.26,49762450.0,834013056.0
20110304,494.17,503.57,489.79,501.38,50539628.0,833234944.0
20110303,486.34,504.2,485.72,492.61,98048937.0,1616932480.0
20110302,478.51,489.47,477.26,485.72,48810709.0,786881472.0
20110301,478.51,486.03,476.01,481.33,48277554.0,774219072.0
20110228,474.13,479.45,468.49,477.89,30763735.0,486809440.0
20110225,467.86,485.4,463.17,476.63,50926394.0,807238720.0
20110224,466.92,467.24,461.29,466.3,20230781.0,313473088.0
20110223,464.11,471.31,463.48,466.92,35743431.0,555794816.0
20110222,479.45,479.77,463.17,463.48,34395853.0,538516416.0
20110221,473.81,480.08,472.25,479.14,31654343.0,502016608.0
20110218,476.95,483.21,473.81,479.45,22880239.0,363416320.0
20110217,478.83,485.4,475.07,479.45,25381007.0,405836832.0
20110216,474.13,478.51,471.31,476.32,18320572.0,289815296.0
20110215,480.39,482.58,474.13,474.44,32109851.0,512496480.0
20110214,464.11,482.9,463.79,480.08,41765667.0,661743808.0
20110211,460.66,467.24,458.15,464.42,22582808.0,348149600.0
20110210,456.59,463.48,455.02,462.85,13682225.0,210138992.0
20110209,459.72,465.98,455.96,456.59,16650833.0,255979312.0
20110201,458.78,464.11,456.9,462.54,15169758.0,233656080.0
20110131,455.02,459.09,451.58,458.47,14024473.0,213770064.0
20110128,458.78,460.03,450.64,455.02,18541949.0,281316480.0
20110127,453.46,461.29,448.76,459.09,25551127.0,389319904.0
20110126,453.46,458.15,452.83,456.9,10506028.0,160007840.0
20110125,452.2,456.28,448.76,454.08,13420138.0,203198256.0
20110124,453.46,455.02,447.19,450.32,15382697.0,231930928.0
20110121,444.69,467.55,444.37,453.46,22997723.0,349887104.0
20110120,463.79,463.79,446.25,446.25,28757900.0,435524160.0
20110119,459.72,465.04,455.96,464.11,16794489.0,258415152.0
20110118,461.29,462.85,456.9,459.41,15555469.0,238789232.0
20110117,474.13,477.89,460.03,460.66,26616457.0,415802336.0
20110114,489.16,489.16,479.45,479.77,20691457.0,332810208.0
20110113,495.11,497.31,489.79,490.73,19481115.0,319664064.0
20110112,487.28,493.23,483.52,492.61,27713344.0,451290816.0
20110111,476.95,489.16,476.32,486.03,20820063.0,335260352.0
20110110,487.28,492.61,476.95,479.45,36187213.0,584172480.0
20110107,473.81,504.51,470.68,492.92,77048221.0,1263299328.0
20110106,477.89,482.58,470.68,474.13,20653127.0,327148864.0
20110105,479.77,484.15,477.26,477.89,23746263.0,379869056.0
20110104,474.44,485.72,469.12,480.71,35884061.0,573343744.0
20101231,470.06,476.01,467.24,473.5,24089142.0,378317760.0
20101230,472.88,473.81,464.73,469.74,17826665.0,278979200.0
20101229,478.51,479.45,467.55,472.88,23683256.0,372484736.0
20101228,482.58,486.97,478.51,478.51,26556645.0,426320128.0
20101227,499.5,502.94,480.71,482.27,30865798.0,505246592.0
20101224,486.34,498.87,484.78,493.86,28612724.0,469742368.0
20101222,499.18,499.81,486.34,487.28,22703588.0,371863968.0
20101221,485.4,500.44,482.27,497.93,30685363.0,503881600.0
20101220,492.29,493.86,479.77,484.15,25620545.0,414236384.0
20101217,494.17,495.74,489.16,491.04,17302092.0,283291968.0
20101216,499.5,502.63,493.55,494.17,22055606.0,365485600.0
20101215,498.87,505.14,496.05,498.56,28127659.0,467398016.0
20101214,499.5,500.44,495.11,496.99,23751670.0,392885312.0
20101213,491.04,500.12,488.22,499.5,28080363.0,461224128.0
20101210,486.34,491.98,483.21,490.73,19834112.0,322263488.0
20101209,494.8,495.43,486.34,486.66,24029374.0,391356096.0
20101208,502.0,503.26,494.17,495.43,17288608.0,286846720.0
20101207,501.69,506.07,493.23,502.94,19954522.0,331262912.0
20101206,498.87,507.64,495.74,503.26,21792398.0,364205376.0
20101203,497.62,500.44,494.17,497.93,15700622.0,259727664.0
20101202,502.32,504.82,495.11,496.05,20269979.0,336507104.0
20101201,492.29,497.62,489.47,495.43,15427254.0,253584576.0
20101130,500.44,504.82,485.72,492.29,28262144.0,464292192.0
20101129,498.56,507.64,495.11,502.63,20063995.0,333489664.0
20101126,509.21,509.21,500.44,501.69,23703058.0,396929824.0
20101125,505.45,515.16,498.87,509.83,38293999.0,645536512.0
20101124,494.17,508.27,492.92,503.88,31836654.0,531391648.0
20101123,498.24,502.0,487.91,497.31,32938478.0,540216000.0
20101122,505.14,506.7,498.87,501.38,35349870.0,591130240.0
20101119,517.66,518.29,498.56,511.71,43301461.0,730445056.0
20101118,509.21,519.86,506.7,517.04,43733956.0,745421248.0
20101117,497.93,513.59,496.05,505.14,33927446.0,571087168.0
20101116,520.8,520.8,500.75,502.0,44266710.0,749307648.0
20101115,519.23,521.42,511.09,521.11,43991846.0,754704064.0
20101112,549.3,551.8,515.47,517.35,61625685.0,1095115008.0
20101111,548.98,563.39,545.23,556.5,67968660.0,1241063168.0
20101110,559.63,559.95,545.85,546.79,57120450.0,1042355968.0
20101109,579.05,579.68,561.51,563.08,56692623.0,1066476224.0
20101108,573.1,586.25,573.1,578.42,62519447.0,1197820416.0
20101105,577.17,579.99,567.46,571.85,50395937.0,953355904.0
20101104,571.85,578.74,566.21,571.53,61345827.0,1160505984.0
20101103,562.45,583.75,555.56,575.61,91079640.0,1727427712.0
20101102,560.57,569.34,553.68,563.39,63981741.0,1190657920.0
20101101,558.07,566.21,556.19,560.57,59127284.0,1097857664.0
20101029,567.46,568.09,553.37,555.56,35857718.0,663509376.0
20101028,561.51,570.91,556.19,566.84,38463140.0,719877440.0
20101027,561.2,576.55,553.68,560.26,39503155.0,739953216.0
20101026,574.04,581.87,559.95,563.39,42230044.0,795987328.0
20101025,559.95,573.1,550.86,571.22,46830575.0,874475200.0
20101022,559.95,568.09,553.06,559.01,53822205.0,999166144.0
20101021,588.76,589.7,566.84,569.34,55499968.0,1052712896.0
20101020,578.74,604.73,578.74,588.76,73972716.0,1448845952.0
20101019,577.8,593.77,568.72,591.27,58071926.0,1107907840.0
20101018,586.57,607.24,577.17,579.36,107408195.0,2102793984.0
20101015,548.98,585.94,548.36,578.74,116893821.0,2220512256.0
20101014,563.08,583.12,552.43,553.37,100374925.0,1889045248.0
20101013,542.41,559.95,541.78,559.63,82596178.0,1514394496.0
20101012,544.6,547.42,536.46,541.78,47759448.0,856881088.0
20101011,521.42,553.99,521.42,543.97,87403016.0,1564391680.0
20101008,502.0,522.05,495.74,518.29,53671585.0,914838848.0
20100929,486.97,493.55,483.52,486.97,21347578.0,347260768.0
20100928,501.06,501.06,488.22,488.22,24652646.0,404817184.0
20100927,500.12,503.57,493.55,501.69,18833173.0,312453344.0
20100921,504.51,506.07,497.31,499.18,13399227.0,223281920.0
20100920,501.06,509.52,496.05,502.0,19768687.0,330479008.0
20100917,501.06,508.27,499.18,500.44,22079299.0,369835360.0
20100916,511.4,515.78,497.31,499.81,28607640.0,478304192.0
20100915,517.66,520.48,508.89,508.89,25923560.0,443804448.0
20100914,516.1,522.67,514.22,517.04,29949471.0,516196352.0
20100913,517.98,523.93,504.51,514.22,50222827.0,856767616.0
20100910,516.41,524.24,511.4,517.66,25184777.0,432519200.0
20100909,531.76,531.76,516.72,518.29,46989764.0,816937856.0
20100908,539.9,539.9,527.37,531.76,49003578.0,865664576.0
20100907,553.37,553.37,540.84,543.97,39285263.0,711274624.0
20100906,538.33,554.93,535.52,548.98,60906962.0,1106419456.0
20100903,548.04,548.04,532.38,535.2,62412922.0,1110873728.0
20100902,574.04,574.04,539.27,548.67,163454210.0,2984708608.0
20100629,559.32,559.32,527.06,527.37,30668325.0,549134848.0
20100628,544.29,561.51,544.29,558.07,24414809.0,448791840.0
20100625,554.93,558.38,543.66,546.16,22750285.0,415194016.0
20100624,552.12,568.09,549.92,559.32,23351519.0,432905280.0
20100623,552.12,562.14,546.79,553.68,32467950.0,597274368.0
20100622,550.55,568.4,546.16,559.32,41713771.0,770488704.0
20100621,521.11,559.01,521.11,552.12,58980712.0,1063389312.0
20100618,517.35,534.89,516.1,521.42,44849256.0,785248768.0
20100611,517.98,525.81,511.4,516.1,20998339.0,362292832.0
20100610,519.86,526.12,513.9,514.84,28464074.0,489563040.0
20100609,504.82,536.14,498.24,532.38,49574374.0,857978624.0
20100608,508.89,512.03,495.74,502.0,17033017.0,286156160.0
20100607,514.53,520.8,505.45,508.58,24149327.0,410550912.0
20100604,517.98,527.06,516.41,520.8,13473513.0,232824768.0
20100603,521.11,533.64,518.29,518.29,28756178.0,501143168.0
20100602,519.23,524.24,508.89,518.6,25125605.0,430720704.0
20100601,524.87,533.01,517.35,520.8,21809102.0,379058912.0
20100531,539.59,548.98,527.06,527.37,27045758.0,480683776.0
20100528,550.55,554.93,543.35,545.23,25397440.0,461689408.0
20100527,538.65,546.48,525.81,544.91,27816665.0,496702080.0
20100526,538.96,548.04,536.77,539.59,17161115.0,308368928.0
20100525,548.98,550.55,534.89,536.14,24594616.0,441872576.0
20100524,540.21,561.51,540.21,554.93,31791566.0,582619392.0
20100521,514.53,538.65,512.03,537.08,22079549.0,386738336.0
20100520,529.25,544.29,526.43,528.63,21828949.0,387168256.0
20100519,534.58,548.04,524.24,535.2,25635625.0,456208288.0
20100518,527.06,546.16,520.8,541.78,36190091.0,641553728.0
20100517,542.72,543.35,522.05,524.87,32660779.0,574713344.0
20100514,564.02,564.33,548.98,553.68,26562824.0,487732512.0
20100513,543.03,571.53,542.72,564.02,56752700.0,1049525952.0
20100512,520.8,552.12,516.41,546.16,52104082.0,931251264.0
20100511,569.66,570.59,525.81,526.12,56171655.0,1017121600.0
20100510,553.68,564.02,548.67,556.19,38641688.0,710974016.0
20100507,543.66,559.95,541.15,550.86,41257999.0,752185920.0
20100506,595.65,595.65,552.43,555.25,68579660.0,1296218496.0
20100505,608.18,612.25,585.32,602.23,65042244.0,1283692544.0
20100504,608.49,614.76,598.16,605.36,28674710.0,574413568.0
20100430,613.19,623.84,609.75,622.9,32434462.0,662829184.0
20100429,615.38,625.09,609.43,610.68,36824242.0,749244096.0
20100428,597.22,611.0,592.83,609.75,33493883.0,668218560.0
20100427,598.47,611.94,591.27,600.66,34890388.0,692500032.0
20100426,605.36,616.32,595.96,603.48,32231493.0,647506048.0
20100423,594.09,622.9,586.25,610.37,55604571.0,1106582144.0
20100422,605.36,605.36,583.75,592.52,45221008.0,884329024.0
20100421,599.41,610.37,592.83,609.43,37358846.0,742144448.0
20100420,609.12,615.7,589.7,598.16,43513433.0,858886272.0
20100419,653.91,654.85,605.05,607.87,82687425.0,1708546688.0
20100416,676.77,676.77,667.37,668.31,28646797.0,632291264.0
20100415,676.77,680.53,667.37,680.53,35701750.0,790372992.0
20100414,680.53,682.1,668.94,675.2,33185241.0,734720512.0
20100413,673.33,687.11,669.57,680.53,44918697.0,1003910848.0
20100412,690.55,691.8,666.12,670.82,49477064.0,1098010880.0
20100409,685.85,691.18,683.66,688.67,22040960.0,498836800.0
20100408,693.68,694.0,678.02,685.85,44838723.0,1009933568.0
20100407,710.28,712.79,689.3,694.62,31842226.0,730335808.0
20100406,716.86,726.26,707.47,710.91,23650932.0,556583872.0
20100402,713.73,714.98,705.9,712.79,19590002.0,457640288.0
20100401,707.78,718.11,701.51,711.85,30515892.0,712145600.0
20100331,719.68,720.31,701.83,705.59,30554950.0,710514240.0
20100330,719.05,723.75,709.97,719.68,25304341.0,595446848.0
20100329,698.07,726.26,692.74,716.86,44416328.0,1044826240.0
20100326,677.4,702.14,673.33,693.37,22346079.0,509149248.0
20100325,691.8,692.12,676.77,677.4,16607431.0,372184256.0
20100324,694.62,705.59,691.18,693.06,21098292.0,484336288.0
20100323,705.59,707.47,690.24,694.0,15934945.0,365560032.0
20100322,697.13,712.48,697.13,704.02,19525678.0,453198688.0
20100319,700.89,705.59,689.93,700.57,17661472.0,404284736.0
20100318,707.15,714.98,698.7,700.89,21815220.0,507527264.0
20100317,687.42,705.59,682.41,705.27,19285971.0,441162464.0
20100316,680.22,687.73,675.52,685.23,19684875.0,441221888.0
20100315,695.56,695.56,674.27,680.22,18908995.0,424857088.0
20100312,716.55,716.55,695.56,696.82,28307335.0,655910208.0
20100311,716.55,729.7,711.54,719.99,24121835.0,571453888.0
20100310,721.56,733.15,710.28,711.85,21105884.0,499356448.0
20100309,726.88,739.1,714.98,725.0,39436014.0,943966336.0
20100308,709.34,732.21,701.2,725.94,44105392.0,1045698944.0
20100305,702.45,714.67,700.89,707.78,29184210.0,681193920.0
20100304,709.34,719.05,699.32,702.45,37632084.0,877389760.0
20100303,702.77,710.28,693.06,708.72,28411139.0,655444672.0
20100302,695.88,729.39,695.88,702.77,68464727.0,1599219840.0
20100226,668.31,687.42,667.37,682.1,45021730.0,1008966464.0
20100225,657.67,680.84,655.79,672.7,34787898.0,770836544.0
20100224,649.52,661.42,643.57,658.92,23148645.0,497531456.0
20100223,668.94,669.57,649.21,653.91,23778128.0,513377952.0
20100222,677.71,682.1,670.51,671.13,16577759.0,367933696.0
20100212,673.33,686.79,673.33,682.1,18838563.0,422488288.0
20100211,674.58,678.96,670.51,671.45,13910229.0,308844864.0
20100210,674.27,679.9,668.63,676.77,25383964.0,564177472.0
20100209,655.47,672.7,653.28,668.0,24817026.0,543120256.0
20100208,664.24,670.51,650.78,654.22,20642307.0,447137536.0
20100205,656.1,678.02,649.52,668.0,27617400.0,601515200.0
20100204,678.34,682.1,668.31,674.27,30334603.0,675283328.0
20100203,653.28,686.17,644.2,686.17,54900574.0,1214267904.0
20100202,644.82,666.75,644.82,648.27,28673360.0,620475776.0
20100201,658.92,660.8,636.68,644.2,28317991.0,602675200.0
20100129,655.16,678.96,646.7,658.61,24068821.0,528437728.0
20100128,661.74,669.57,640.13,660.17,26213249.0,567566976.0
20100127,680.22,686.79,658.61,665.18,40103476.0,892337344.0
20100126,673.95,686.48,655.47,669.57,34532556.0,760432384.0
20100125,686.79,702.45,671.13,673.95,35605864.0,803320192.0
20100122,681.78,713.42,664.24,701.83,88253896.0,2002921984.0
20100121,654.85,693.06,648.58,689.3,63230130.0,1405279488.0
20100120,674.89,686.79,646.08,648.58,49083567.0,1079325952.0
20100119,654.85,678.65,654.22,675.2,65071514.0,1438886656.0
20100118,650.15,660.48,643.26,651.4,34912652.0,749941248.0
20100115,637.31,657.04,625.72,650.15,53950846.0,1146375296.0
20100114,636.68,641.69,624.15,635.74,52119474.0,1089329408.0
20100113,663.93,664.87,630.42,635.43,93503947.0,1990492800.0
20100112,685.85,688.36,661.74,682.1,59179591.0,1310068992.0
20100111,714.98,720.62,676.77,686.79,44284602.0,1009985536.0
20100108,683.66,691.49,678.96,686.79,28854306.0,650667392.0
20100107,696.19,700.89,680.53,688.36,35533685.0,804166336.0
20100106,707.15,707.15,690.55,696.19,41214313.0,944453696.0
20100105,722.81,727.51,691.49,708.72,55649982.0,1293476992.0
20100104,746.93,748.81,720.62,721.56,24192276.0,580249472.0
20091231,742.54,752.25,733.46,742.23,21476184.0,523456320.0
20091230,717.8,747.24,712.48,742.86,36333042.0,877732160.0
20091229,711.85,724.69,699.32,717.8,24343903.0,571177472.0
20091224,688.36,709.03,682.41,708.09,29402860.0,672728256.0
20091223,691.8,701.2,676.77,685.23,21340199.0,483286336.0
20091222,719.05,720.62,688.36,690.55,14731918.0,339795424.0
20091221,725.94,735.03,699.32,716.86,17264906.0,405556992.0
20091218,739.73,748.18,728.14,728.45,19786271.0,478154144.0
20091217,758.83,768.23,743.17,746.62,18139668.0,448143104.0
20091216,758.83,776.06,754.76,757.26,16009055.0,401527616.0
20091215,769.79,783.89,762.28,764.47,24853355.0,628406656.0
20091214,754.45,787.02,730.33,777.62,40029297.0,1000935104.0
20091211,758.52,769.79,752.88,761.65,17443680.0,436689792.0
20091210,755.7,768.23,749.43,758.52,19128298.0,476462784.0
20091209,752.57,756.33,743.17,751.0,20284418.0,499576640.0
20091208,775.43,775.43,750.06,754.76,31247399.0,778444672.0
20091207,764.16,786.71,758.83,773.24,42171046.0,1068545152.0
20091204,729.08,772.92,717.17,771.36,79096047.0,1960035200.0
20091203,736.91,742.23,721.25,729.08,33920936.0,812890752.0
20091202,739.1,753.82,738.79,742.54,34110019.0,836075200.0
20091201,735.34,736.91,708.72,736.59,53385346.0,1268305408.0
20091130,718.74,740.98,715.92,738.79,28186240.0,676858432.0
20091127,713.42,727.51,702.14,709.66,38794847.0,909588096.0
20091126,767.6,767.91,714.98,722.19,42368550.0,1033180992.0
20091125,767.29,777.0,741.6,767.6,30976531.0,773227776.0
20091124,785.45,798.61,762.28,766.66,37223596.0,956197696.0
20091123,781.38,784.83,771.36,779.19,25265701.0,644587904.0
20091120,785.45,792.03,777.0,781.07,26628396.0,683580544.0
20091119,791.72,799.55,780.75,791.72,19773121.0,511511008.0
20091118,795.16,799.55,782.01,787.33,18193950.0,471343648.0
20091117,801.43,816.15,781.07,794.22,33975694.0,896886720.0
20091116,779.5,803.62,775.43,800.17,33957536.0,880393408.0
20091113,766.66,774.49,755.7,774.49,22648046.0,568337344.0
20091112,781.07,790.15,763.84,766.97,21303875.0,541542272.0
20091111,777.94,784.83,771.36,780.44,19209211.0,490000800.0
20091110,762.59,793.6,761.96,787.02,50208683.0,1285853184.0
20091109,759.14,768.23,739.41,757.58,32796651.0,810528320.0
20091106,774.18,783.57,756.01,765.09,30297501.0,762726336.0
20091105,773.86,776.37,757.26,763.53,28931192.0,727022400.0
20091104,752.57,797.98,752.57,774.49,49913087.0,1276594304.0
20091103,746.3,769.48,744.42,760.08,53902663.0,1345694848.0
20091102,664.87,753.51,661.74,753.51,76286214.0,1830348416.0
20091030,693.06,698.07,675.2,683.04,26040539.0,590492352.0
20091029,655.47,687.11,652.34,674.58,37312698.0,829904128.0
20091028,665.5,671.13,650.15,664.24,16509432.0,359633600.0
20091027,689.3,689.3,664.24,668.0,22412900.0,497956736.0
20091026,698.7,702.77,685.85,693.37,16238630.0,371247200.0
20091023,680.22,701.2,677.71,693.37,24940865.0,569395584.0
20091022,683.66,690.24,674.58,675.2,22351324.0,501296672.0
20091021,680.22,701.2,675.52,687.42,28999854.0,657002752.0
20091020,674.27,683.66,668.31,680.22,29899315.0,666569600.0
20091019,647.33,670.19,636.68,669.57,34841307.0,756880640.0
20091016,650.46,657.67,631.98,646.39,19551606.0,414123552.0
20091015,650.78,663.93,644.2,649.84,24515710.0,528984512.0
20091014,641.38,658.92,637.62,643.88,29070153.0,621909568.0
20091013,631.98,642.94,628.85,640.44,12696189.0,267367264.0
20091012,642.94,652.03,633.55,636.37,24098295.0,509669632.0
20091009,621.02,642.94,612.25,638.25,25746333.0,535696800.0
20090930,601.6,612.25,600.35,605.67,18252247.0,365527776.0
20090929,589.7,603.17,583.44,597.22,18796145.0,368535552.0
20090928,610.06,615.38,584.38,587.82,14585959.0,290298496.0
20090925,605.36,614.13,595.34,610.06,21187026.0,423648256.0
20090924,590.01,628.85,584.38,615.38,48166062.0,965753792.0
20090923,596.9,605.05,584.38,590.01,24889864.0,488930432.0
20090922,608.49,618.83,594.71,596.59,35398341.0,710314112.0
20090921,612.88,621.02,589.07,618.83,41342071.0,823299392.0
20090918,655.79,656.41,608.49,621.02,54450576.0,1134002944.0
20090917,647.64,657.67,647.64,652.03,22003636.0,473194336.0
20090916,656.1,660.8,635.43,645.45,28273293.0,602675456.0
20090915,668.0,674.27,655.47,664.56,20738598.0,453400640.0
20090914,661.74,673.33,653.59,667.37,29325694.0,641851520.0
20090911,621.96,667.37,621.96,661.74,45181631.0,965618432.0
20090910,631.36,636.37,622.59,627.28,23354756.0,485233600.0
20090909,637.93,642.94,621.02,635.43,20878620.0,435507936.0
20090908,625.72,636.68,620.39,635.43,33553812.0,695914368.0
20090907,631.98,642.32,624.15,630.73,27020890.0,564654400.0
20090904,630.1,641.69,623.53,628.22,28867506.0,600230912.0
20090903,601.6,632.61,594.4,625.72,39437652.0,803812224.0
20090902,564.02,605.36,558.38,600.35,41775683.0,822035776.0
20090901,548.67,582.5,548.67,574.04,36158872.0,683604928.0
20090831,572.16,573.41,543.97,548.67,36035294.0,667617792.0
20090828,608.81,615.07,576.55,579.05,37559911.0,728308992.0
20090827,614.76,632.61,608.18,609.75,29075156.0,592686080.0
20090826,605.36,632.92,589.7,624.78,36389326.0,739250240.0
20090825,664.56,664.56,596.9,616.01,55033673.0,1130510848.0
20090824,674.58,680.53,660.17,665.5,29007610.0,638338176.0
20090821,656.1,683.66,653.91,670.19,47364078.0,1044471872.0
20090820,630.73,654.53,621.33,654.22,34439381.0,728855232.0
20090819,654.85,666.12,619.45,629.79,28151337.0,599317184.0
20090818,644.51,657.04,633.86,650.46,28147160.0,601150720.0
20090817,677.08,702.45,642.32,643.26,44587449.0,989872320.0
20090814,702.45,712.79,677.4,689.93,30672083.0,701501120.0
20090813,678.34,709.34,670.82,707.78,38602862.0,881036928.0
20090812,698.38,713.73,673.01,679.59,36468911.0,833650624.0
20090811,700.89,709.03,683.66,701.83,24518033.0,563547840.0
20090810,726.88,733.46,683.97,698.07,46019260.0,1065654848.0
20090807,730.96,747.87,713.42,715.92,32396098.0,777062528.0
20090806,753.51,754.13,716.55,730.33,48538247.0,1171305472.0
20090805,757.58,785.45,752.57,766.97,46640600.0,1177478272.0
20090804,781.38,783.26,747.87,763.22,68754450.0,1713961856.0
20090803,788.58,789.21,759.14,788.58,99498401.0,2517751552.0
20090730,741.92,798.92,741.92,798.92,187171760.0,4821611008.0
20090729,708.72,768.23,692.12,724.38,136505866.0,3296629504.0
20090728,704.96,726.88,693.06,702.45,60328018.0,1412429952.0
20090727,693.68,716.23,693.06,702.45,38186260.0,884331776.0
20090724,709.66,711.54,683.66,689.93,44827899.0,1026109248.0
20090723,700.89,716.23,685.23,704.33,54413366.0,1253467264.0
20090722,694.94,707.15,689.93,701.83,41701272.0,955451712.0
20090721,715.61,730.33,697.44,697.76,46959997.0,1097625088.0
20090720,714.04,720.62,697.76,720.62,37751940.0,878859584.0
20090717,716.86,722.81,699.32,714.04,28419373.0,663508352.0
20090716,707.47,726.26,697.13,716.86,54587243.0,1285357696.0
20090715,696.5,709.34,692.12,698.7,28088231.0,645874880.0
20090714,675.83,696.82,675.83,694.62,28946589.0,658655488.0
20090713,688.36,688.36,672.07,672.07,27927602.0,623127040.0
20090710,689.3,701.51,683.66,692.43,29477415.0,673110976.0
20090709,685.85,692.12,673.01,688.67,31959323.0,716148672.0
20090708,680.53,694.0,669.88,686.17,37557134.0,840308608.0
20090707,723.75,723.75,686.79,692.74,51727656.0,1195541504.0
20090706,718.43,747.24,712.16,726.88,35197421.0,844831232.0
20090703,698.07,721.56,696.5,718.11,37641353.0,878856832.0
20090702,705.59,719.68,699.32,708.4,48942898.0,1142173312.0
20090701,661.74,711.54,654.22,707.15,79857941.0,1808460032.0
20090630,668.0,674.27,655.79,662.36,41201295.0,904244096.0
20090626,652.03,658.61,647.96,655.47,34117350.0,735726144.0
20090625,649.21,660.8,644.51,648.58,38351564.0,823792192.0
20090624,664.24,664.56,639.5,649.84,65715743.0,1407276032.0
20090623,658.61,688.05,652.97,671.13,62469766.0,1377111680.0
20090622,671.13,681.16,655.47,670.82,66308628.0,1465552896.0
20090619,663.3,680.53,656.41,670.19,57987412.0,1275968128.0
20090618,669.57,686.79,660.17,665.5,67096688.0,1484658816.0
20090617,680.84,683.66,658.61,674.27,65222443.0,1438301568.0
20090616,652.34,694.31,649.21,686.48,149976941.0,3349282048.0
20090615,668.0,668.0,636.68,668.0,189638193.0,4087878144.0
20090605,613.19,624.15,600.66,605.36,34852859.0,703018688.0
20090604,599.1,632.92,595.96,617.26,61845944.0,1263708672.0
20090603,557.75,606.93,557.75,604.11,64689721.0,1263200512.0
20090602,556.81,563.7,552.74,557.75,43295687.0,800652352.0
20090601,545.54,558.38,541.47,552.12,30023553.0,548654464.0
20090527,519.54,538.02,519.54,537.71,34811571.0,615492544.0
20090526,517.98,522.36,508.89,514.22,17470400.0,299362592.0
20090525,506.7,525.81,498.87,516.72,29555529.0,504422912.0
20090522,507.64,520.17,501.38,514.53,23404076.0,395973408.0
20090521,528.63,530.82,507.64,509.83,25424045.0,435761376.0
20090520,540.21,541.78,528.94,530.19,14042095.0,248650624.0
20090519,537.08,548.36,537.08,539.27,29211543.0,524996000.0
20090515,529.57,531.76,521.11,527.06,14635163.0,256399248.0
20090514,536.14,536.46,519.23,524.55,31501791.0,547898112.0
20090513,542.41,548.98,532.07,537.71,23391167.0,418430784.0
20090512,529.57,542.72,525.18,539.59,20702638.0,367649728.0
20090511,548.98,580.3,530.5,531.76,67328848.0,1249003904.0
20090508,532.7,551.49,529.57,548.36,57994600.0,1043097152.0
20090507,518.92,544.6,518.29,541.15,61011413.0,1083382912.0
20090506,502.32,522.36,499.5,519.23,47128948.0,804699520.0
20090505,507.01,517.66,502.0,504.51,31403166.0,531835040.0
20090504,493.55,508.58,488.22,503.88,38377789.0,640081728.0
20090430,492.61,499.5,483.52,490.1,34225411.0,559033024.0
20090429,467.86,509.21,467.24,496.05,58709206.0,955554240.0
20090428,454.4,471.31,454.4,467.55,37591698.0,585159168.0
20090427,453.46,462.85,449.07,453.46,20666502.0,314098816.0
20090424,462.23,478.83,457.21,459.09,34010264.0,531858080.0
20090423,456.59,461.91,448.76,455.34,22036413.0,335080480.0
20090422,474.75,482.27,455.02,457.21,35164920.0,552663552.0
20090421,478.51,479.77,462.85,473.5,35331689.0,556042944.0
20090420,475.38,485.72,471.62,484.46,32062704.0,512547648.0
