date,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250
20161116,813.428,809.877,809.328666667,809.531,808.1976,807.741333333,807.242571429,807.02,809.194666667,811.852,813.806,815.925,816.665538462,815.914857143,815.3912,814.023875,812.817411765,810.811555556,808.716,806.5183,804.267428571,802.326818182,800.354173913,798.064833333,796.14328,794.558307692,793.865851852,792.898142857,792.504827586,791.954866667,791.468387097,790.6965625,790.019575758,788.631058824,787.392057143,785.275722222,783.98372973,782.315315789,780.658410256,779.87095,779.671121951,780.202380952,781.967581395,784.548,786.686577778,788.478086957,790.552638298,792.33625,794.67155102,796.873
20161115,810.83,808.578,808.924666667,808.925,807.886,807.250666667,806.896285714,806.89025,809.579555556,812.1984,814.089454545,816.589,816.519076923,815.989142857,815.114133333,813.829125,812.338588235,810.417111111,808.16,805.9815,803.657904762,801.830272727,799.728608696,797.483333333,795.66008,794.282461538,793.520074074,792.538928571,792.302275862,791.7158,791.102,790.4724375,789.627272727,788.233352941,786.766514286,784.835944444,783.512918919,781.834105263,780.159948718,779.68805,779.527853659,780.265285714,782.223674419,784.972136364,786.960177778,788.770826087,790.713276596,792.707,795.002326531,797.37036
20161114,809.444,807.799,808.809333333,808.319,807.6088,806.76,806.525142857,807.215,810.002888889,812.5794,814.530363636,816.978666667,816.266,815.952,814.779333333,813.569375,811.839411765,809.916777778,807.558421053,805.4186,803.156857143,801.338909091,799.10173913,796.924666667,795.16416,793.999923077,793.178518519,792.302357143,792.024068966,791.461333333,790.753290323,790.2789375,789.203454545,787.856,786.078285714,784.4595,782.951621622,781.291368421,779.842051282,779.39255,779.362780488,780.3,782.620046512,785.300454545,787.152933333,789.050391304,790.867106383,793.104208333,795.300122449,797.70548
20161111,807.712,807.193,808.925333333,807.583,807.2624,806.240666667,806.277714286,807.60475,810.445555556,812.9606,814.971272727,816.978666667,815.959692308,815.778857143,814.513866667,813.266375,811.391176471,809.416444444,807.048,804.8558,802.677904762,800.901363636,798.469913043,796.37325,794.62328,793.701846154,792.795259259,792.051357143,791.776758621,791.1934,790.461419355,789.973625,788.741212121,787.509235294,785.489885714,783.987666667,782.44572973,780.829157895,779.53974359,779.11945,779.328634146,780.565666667,782.996976744,785.580272727,787.391244444,789.43726087,791.178170213,793.49,795.648571429,797.95172
20161110,806.5,807.106,808.636666667,807.1935,806.8812,806.154,805.980857143,808.081,811.042,813.3936,815.553818182,816.921,815.959692308,815.568571429,814.259866667,813.06075,810.993882353,808.945,806.637789474,804.3297,802.225047619,800.318181818,797.912086957,795.88675,794.15048,793.369384615,792.46437037,791.902428571,791.478689655,790.938933333,790.159290323,789.6358125,788.295575758,787.059705882,784.871771429,783.555111111,781.970216216,780.267421053,779.225538462,778.9755,779.24804878,780.885571429,783.437023256,785.816772727,787.654577778,789.858,791.531617021,793.866166667,796.055346939,798.10212
20161109,806.326,807.279,808.232,806.89,806.604,806.211666667,806.104571429,808.6655,811.676888889,813.8438,816.152,816.935333333,816.106153846,815.531428571,814.0636,812.77925,810.657647059,808.454222222,806.154631579,803.8094,801.798190476,799.759909091,797.396869565,795.423083333,793.80352,793.113461538,792.137777778,791.757571429,791.214413793,790.7364,789.963290323,789.2880625,787.879636364,786.626294118,784.471371429,783.165833333,781.474432432,779.796052632,779.010512821,778.8272,779.392,781.21852381,783.876372093,786.078818182,787.923644444,790.055347826,791.887489362,794.280791667,796.535142857,798.0816
20161108,806.326,807.972,808.29,807.15,806.5348,806.240666667,806.327428571,809.42325,812.350444444,814.4154,817.112545455,816.993166667,816.386,815.420142857,814.029066667,812.432875,810.392823529,808.011666667,805.726315789,803.2993,801.401714286,799.224,796.903043478,795.028,793.62056,792.854307692,791.861481481,791.640571429,791.056689655,790.4444,789.815741935,788.9646875,787.548606061,786.058764706,784.093257143,782.754111111,781.050432432,779.352842105,778.889538462,778.7453,779.519804878,781.542571429,784.370790698,786.417681818,788.280622222,790.275956522,792.321404255,794.672583333,797.095673469,798.11136
20161107,806.154,808.492,807.944,807.15,806.2232,806.038666667,806.896571429,810.07275,812.927777778,815.039,817.663636364,816.8345,816.452615385,815.160428571,813.8444,811.989125,809.944588235,807.453666667,805.206736842,802.8425,800.952952381,798.631636364,796.380347826,794.569166667,793.38216,792.552923077,791.667481481,791.401928571,790.841241379,790.130266667,789.660709677,788.5709375,787.201818182,785.391058824,783.745657143,782.215722222,780.530486486,779.063052632,778.622,778.61075,779.589170732,781.981380952,784.738976744,786.646318182,788.5972,790.46326087,792.756553191,795.005458333,797.465918367,798.17688
20161104,806.674,809.532,807.54,807.15,805.9464,806.038666667,807.589428571,810.78725,813.543777778,815.6972,817.821090909,816.647,816.399384615,814.999714286,813.636666667,811.621125,809.516705882,807.011111111,804.705473684,802.4262,800.577047619,798.049818182,795.88026087,794.077916667,793.14144,792.221538462,791.471333333,791.207642857,790.623793103,789.8864,789.401419355,788.148375,786.897030303,784.836294118,783.309828571,781.743888889,780.102594595,778.798368421,778.386307692,778.61905,779.903560976,782.40852381,785.065581395,786.929409091,789.031155556,790.81873913,793.187404255,795.39725,797.752530612,798.22684
20161103,807.712,809.705,807.424666667,806.9765,806.0848,805.894333333,808.306857143,811.60975,814.159555556,816.4592,817.868363636,816.748,816.266153846,814.814142857,813.498133333,811.27475,809.088823529,806.645444444,804.215473684,802.0113,800.023809524,797.521727273,795.425304348,793.635916667,792.84416,791.924538462,791.361777778,790.942214286,790.402344828,789.6146,789.091806452,787.7266875,786.470606061,784.235647059,782.899542857,781.288833333,779.558432432,778.507789474,778.26974359,778.56675,780.260829268,782.887904762,785.335767442,787.226272727,789.488177778,791.206217391,793.597361702,795.83775,797.930734694,798.28024
20161102,808.232,809.185,807.078,806.6735,806.1888,806.067666667,808.999714286,812.34575,814.679111111,817.1346,817.899818182,816.921166667,816.239538462,814.616285714,813.209466667,810.928375,808.579411765,806.145111111,803.676947368,801.5718,799.447238095,796.991,794.949043478,793.28175,792.58496,791.592076923,791.218,790.674714286,790.198827586,789.417866667,788.738451613,787.3031875,786.029333333,783.828588235,782.504114286,780.784111111,779.079027027,778.291684211,778.122102564,778.71865,780.606146341,783.341857143,785.607953488,787.505409091,789.693777778,791.573608696,794.024510638,796.331166667,797.913346939,798.38732
20161101,809.618,809.272,807.424666667,806.587,806.2236,806.327666667,809.865714286,813.1035,815.314222222,818.1912,817.962909091,817.224333333,816.119692308,814.579285714,812.84,810.647,808.110823529,805.693,803.14,801.1555,798.885809524,796.474727273,794.536782609,793.091166667,792.31544,791.305153846,791.096666667,790.511357143,789.896758621,789.2654,788.404645161,786.9618125,785.444606061,783.439352941,782.080628571,780.348333333,778.623837838,778.167526316,778.038102564,778.84965,780.938097561,783.848047619,785.954697674,787.8705,789.919288889,792.016956522,794.424638298,796.903375,797.943714286,798.52676
20161031,810.83,808.839,807.482,806.2405,806.0156,807.020333333,810.632571429,813.7745,816.026222222,818.8146,817.805454545,817.310833333,815.853230769,814.393714286,812.378133333,810.1815,807.530117647,805.154111111,802.668210526,800.6929,798.273428571,795.936090909,794.065478261,792.85,792.00888,791.110307692,790.855555556,790.294357143,789.577724138,789.110933333,788.003741935,786.6095625,784.761878788,783.086588235,781.531771429,779.818722222,778.330864865,777.897473684,777.904512821,778.92505,781.391804878,784.229095238,786.192651163,788.198181818,790.114577778,792.465304348,794.768255319,797.284916667,798.014081633,798.62748
20161028,812.39,807.973,807.308666667,805.7645,805.9116,807.742,811.374857143,814.4025,816.699777778,818.9358,817.553636364,817.209833333,815.640153846,814.134,811.950933333,809.694375,807.030941176,804.596111111,802.202631579,800.2722,797.639142857,795.389636364,793.53026087,792.577583333,791.64344,790.886615385,790.634814815,790.050571429,789.307517241,788.825666667,787.550774194,786.279,784.174545455,782.622647059,781.0316,779.3645,778.044972973,777.641894737,777.899692308,779.2343,781.816682927,784.551095238,786.470232558,788.630181818,790.4664,792.894217391,795.157319149,797.566666667,798.05444898,798.68436
20161027,811.698,807.281,806.731333333,805.678,805.5308,808.406,812.166571429,814.9655,817.431111111,818.884,817.569454545,816.979,815.360461538,813.911428571,811.512266667,809.174875,806.582705882,804.021222222,801.711263158,799.6394,797.03647619,794.866818182,793.023913043,792.224666667,791.29304,790.732923077,790.321111111,789.784142857,788.990551724,788.471133333,787.082,785.8068125,783.524242424,782.169764706,780.533885714,778.776388889,777.718486486,777.494947368,777.819435897,779.57455,782.282439024,784.803,786.749860465,789.074,790.839422222,793.290521739,795.585106383,797.726958333,798.087755102,798.70256
20161026,810.138,806.501,806.154,805.678,805.6348,809.127666667,812.933428571,815.485,818.123777778,818.8666,817.711090909,816.906833333,815.107384615,813.565,811.108133333,808.601125,806.022352941,803.423888889,801.221263158,799.008,796.455714286,794.345272727,792.63173913,791.933,790.92648,790.563615385,790.024444444,789.554785714,788.769103448,788.088666667,786.628064516,785.3355,783.089090909,781.747411765,779.999885714,778.269222222,777.482486486,777.329736842,777.961897436,779.9155,782.734780488,785.069285714,787.023395349,789.272454545,791.203422222,793.715652174,796.077957447,797.698375,798.186408163,798.75308
20161025,808.926,806.328,805.576666667,805.375,805.6696,809.907,813.601428571,816.02625,819.143777778,818.7974,817.915818182,816.6615,814.960923077,813.070142857,810.7156,808.016625,805.462117647,802.780111111,800.710105263,798.3492,795.848857143,793.851272727,792.372608696,791.5945,790.57264,790.384307692,789.803703704,789.192428571,788.563586207,787.697533333,786.230967742,784.6891875,782.646060606,781.270705882,779.512057143,777.762888889,777.317513514,777.207052632,778.060717949,780.2211,783.219512195,785.391285714,787.364744186,789.471590909,791.625822222,794.094347826,796.632851064,797.7005,798.300408163,798.78976
20161024,806.848,805.808,804.710666667,804.812,806.2584,810.599666667,814.195142857,816.67575,819.701777778,818.503,817.9,816.271833333,814.667846154,812.488714286,810.138266667,807.323875,804.820235294,802.214777778,800.159368421,797.6456,795.226857143,793.303454545,792.06826087,791.224666667,790.32152,790.087307692,789.533777778,788.818714286,788.362,787.242866667,785.828258065,783.94725,782.245878788,780.670058824,778.932685714,777.428111111,777.007405405,777.038052632,778.106974359,780.65585,783.580292683,785.606047619,787.671860465,789.643772727,792.0572,794.419086957,796.996723404,797.747083333,798.37844898,798.79696
20161021,803.556,804.768,803.556,804.292,806.8124,811.205666667,814.69,817.2385,819.663111111,818.07,817.648,815.911,814.268153846,811.919571429,809.514666667,806.696,804.137647059,801.636666667,799.634421053,796.9016,794.580095238,792.673,791.716173913,790.779,790.02648,789.798076923,789.223185185,788.483142857,788.013103448,786.7228,785.436709677,783.2928125,781.720606061,780.109294118,778.420914286,777.090944444,776.702756757,776.992052632,778.384153846,781.05235,783.872097561,785.853095238,788.077627907,789.968136364,792.460977778,794.782695652,797.251276596,797.755791667,798.404653061,798.77644
20161020,802.864,804.248,803.671333333,803.989,807.7476,812.244666667,815.432285714,818.14775,819.682444444,818.1566,817.459090909,815.665666667,814.081692308,811.499,809.006666667,806.263,803.569647059,801.156444444,799.004736842,796.3034,794.065333333,792.175090909,791.378,790.442833333,789.89432,789.498923077,788.972518519,788.179571429,787.670206897,786.261466667,784.971612903,782.6438125,781.274969697,779.617294118,777.835771429,776.774611111,776.570540541,776.927894737,778.750871795,781.54705,784.14702439,786.155857143,788.547860465,790.365363636,792.881466667,795.234826087,797.429702128,797.804208333,798.437346939,798.7392
20161019,802.864,804.162,804.191333333,804.509,808.9256,813.399333333,816.248857143,819.122,819.836444444,818.4684,817.522181818,815.5215,813.828615385,811.177428571,808.498666667,805.765125,803.028941176,800.725888889,798.422210526,795.7716,793.593238095,791.836,791.141478261,790.126,789.78064,789.250846154,788.792444444,788.005928571,787.328344828,785.8444,784.535419355,782.2438125,780.887090909,779.113470588,777.358685714,776.575388889,776.443027027,777.115157895,779.140564103,782.0497,784.457853659,786.473047619,788.787209302,790.773090909,793.350711111,795.772304348,797.433702128,797.937416667,798.520734694,798.76608
